Page ID,Page name,Disclaimer,Amount spent (EUR),Number of ads in Library
78648671844,Julkisten ja hyvinvointialojen liitto JHL,Julkisten ja hyvinvointialojen liitto JHL,1611,6
60390955171,Vasemmistoliitto,Vasemmistoliitto,1270,6
108945982480217,Sosialidemokraatit SDP,Sosialidemokraatit SDP,973,10
249421507648,Uudenmaan Kokoomus,Uudenmaan Kokoomus,957,68
201285237101,Kokoomus,Kokoomus,708,50
55312855747,Keskusta,Suomen Keskusta r.p.,656,8
7692825311,Suomen World Vision,Suomen World Vision,646,4
123692197698005,Suomen UN Women,Suomen UN Women,616,9
74247674998,SAK - Suomen Ammattiliittojen Keskusjärjestö,SAK - Suomen Ammattiliittojen Keskusjärjestö,482,5
113398820097,Pelastakaa Lapset,Pelastakaa Lapset,422,32
309459326150013,Teollisuusliitto,Teollisuusliitto,417,29
119054448115588,WWF Suomi,WWF Suomi,270,84
1504918263070191,Reetta Vanhanen,Vanhanen Reetta Leena,256,2
153558701328768,Helsingin Vasemmisto,Helsingin Vasemmistoliitto ry,236,6
108417008779964,Lasse Lehtonen,Vastuullisen Hyvinvointipolitiikan Edistämisyhdistys ry.,217,9
8252999126,Suomen UNICEF – UNICEF Finland,Suomen UNICEF – UNICEF Finland,217,34
9227859351,Greenpeace Suomi,Greenpeace Suomi,217,73
1938803856245961,Kaisa Garedew PS,Kaisa Garedew,214,14
271311152007,Plan International Suomi,Plan International Suomi,208,33
54313274188,Naisten Pankki,Naisten Pankki,199,95
505419049469417,Mari Holopainen,Mari Holopainen,187,12
139646119495925,Matti Niiranen,Matti Niiranen,183,1
102308838569653,Tuomas Sorsa PS,Tuomas Sorsa,175,24
141305472602496,Sähköliitto,Sähköalojen ammattiliitto,163,44
100451762088480,Juha Suoniemi PS,Juha Suoniemi,159,2
274800030869,Pohjanmaan Kokoomus,Pohjanmaan Kokoomus,153,16
119502622788617,Rakennusteollisuus RT,Rakennusteollisuus RT,153,16
184885671917970,Alvar Euro,Alvar Euro,152,5
298060500819,Kainuun Kokoomus,Kainuun Kokoomus ry,144,5
1631165890489545,Gasum,Gasum Oy,140,8
284528921908764,Mirita Saxberg - kansanedustajasi,Mirita Saxberg,138,8
103713019226731,Atte Savelainen,Atte Heikki Savelainen,137,3
229433767936563,Lääkärit Ilman Rajoja,Lääkärit Ilman Rajoja,132,9
109502471927588,Luontolista,Luontolista,131,5
474077585941967,Kai Lintunen - Osaava edustajasi,Kai Lintunen - Osaava edustajasi,126,25
113957098615260,Keski-Suomen Vihreät,Keski-Suomen Vihreät,125,17
860106373999721,Elina Valtonen,Elina Valtonen,125,10
106582254757355,Tuukka Saimen,Tuukka Saimèn,122,8
696021337144506,Mai Kivelä,Mai Elviira Kivelä,119,2
276582945717,Varsinais-Suomen Kokoomus,Varsinais-Suomen Kokoomus,118,13
291699857688,EPP Group in the European Parliament,EPP Group in the European Parliament,118,57
134934386349,Amnesty International - Suomen osasto,Amnesty International Suomen osasto,116,11
144821005614879,SFP i Nyland - RKP Uusimaa,Svenska folkpartiet i Nyland,115,44
2121002351547149,Heikki Pursiainen,Heikki Pursiainen,112,4
250829455020050,Saara Hyrkkö,Saara Hyrkkö,111,13
200739723082,University of Helsinki,University of Helsinki,108,20
181106108341,Perussuomalaiset,Perussuomalaiset,107,3
790765324307350,Anders Adlercreutz,Anders Adlercreutz,105,11
1774837889276325,Keski-Suomen Perussuomalaiset,Perussuomalaisten Keski-Suomen piiri ry,102,2
617567508275235,Hämeen Vasemmistoliitto,Hämeen Vasemmistoliitto,≤100,29
448116415229902,Henrik Wickström,Wickström 2019,≤100,13
143415182363632,Tuuli Kousa,Tuuli Kousa,≤100,3
104537989034024,Timo Väänänen,Timo Väänänen,≤100,4
222702171440856,Atte Harjanne,Harjanne Atte Erik,≤100,20
105546059081795,Susanne Päivärinta,Susanne Päivärinta,≤100,2
108298305243648,Teemu Kinnari poliitikko,Teemu Kullervo Kinnari,≤100,5
109967214030323,Jami Haavisto,Jami Haavisto,≤100,15
545309265626080,Kela - Fpa,Kela - Fpa,≤100,2
191883307265,Svenska folkpartiet i Finland - RKP,Svenska folkpartiet i Finland - RKP,≤100,13
608420329206042,Vantaan Kokoomus,Vantaan Kokoomus ry,≤100,3
170559451901,Yle,Yleisradio Oy,≤100,4
1590714481237792,Amanda Pasanen,Amanda Pasanen,≤100,16
111880944324209,Juha-Pekka Forsman Kansanedustajaehdokas 2023 Hämeen vaalipiiri,Juha-Pekka Forsman,≤100,3
463085777048015,Sami Ristiniemi Eduskuntaan,Sami Ristiniemen Tuki Ry,≤100,4
102836968654308,Sosiaalivakuutus,Kela,≤100,4
103951659288683,Martin Paasi Eduskuntaan 2023,Aatos Martin Paasi,≤100,7
114898939959797,Paavo Koho,Paavo Koho,≤100,3
169404349771683,SFP i Egentliga Finland / RKP Varsinais-Suomi,SFP i Egentliga Finland,≤100,30
1418717018381086,Tere Sammallahti - Kokoomus - Uusimaa,Tere Sammallahti - Kokoomus - Uusimaa,≤100,4
180192098660221,Helsingin Vihreät,Helsingin Vihreät,≤100,13
714507148637800,Daniel Sazonov,Daniel Sazonov,≤100,4
329520117139440,Jaakko Mustakallio,Jaakko Mustakallio,≤100,5
145654585490783,Jukka Kopra,Jukka Kopra,≤100,11
105204505765329,SFP Samkretsen - RKP:n Yhteispiiri,SFP Samkretsen - RKP:n Yhteispiiri,≤100,7
113396554931509,Miisa Mink,Miisa Maarita Mink,≤100,9
129286757147002,Tehy ry,Tehy ry,≤100,6
1357638954294467,Fatim Diarra,Fatim Diarra,≤100,8
255097357943710,Tommi Mäki,Tommi Mäki,≤100,3
105832551326805,Savolainen Katri,Katri Savolainen,≤100,2
1605405449505136,Pauli Kiuru,Pauli Antero Kiuru,≤100,3
174186446378307,Bicca Olin,Bicca Olin,≤100,7
433087293448371,Tiedekulma,Tiedekulma,≤100,11
103795081609611,Ira Hietanen-Tanskanen,Ira Hietanen-Tanskanen,≤100,6
307784380044908,Jarno Strengell.,Jarno Strengell,≤100,1
104591978130770,Karin Cederlöf,Karin Cederlöf,≤100,8
2308093999412825,Kenneth Morelius,Kenneth Morelius,≤100,2
110738111928064,Eija Nivala - Kansanedustajaehdokas,Eija Nivala - Kansanedustajaehdokas,≤100,5
281523996677,Suomen Yrittäjät,Suomen Yrittäjät,≤100,3
151086361568628,Duunitori,Duunitori,≤100,6
299075588404,Uudenmaan Keskusta,Keskustan Uudenmaan piiri ry,≤100,4
124069734323025,Nasima Razmyar,Nasima Razmyar,≤100,5
1380845418823068,Hämeen Sosialidemokraatit,Hämeen sosialidemokraatit ry,≤100,2
183023318394038,Kristiina Ruuskanen,Maria Kristiina Ruuskanen,≤100,5
164737363576382,SDP Tampere,Tampereen Sosialidemokraattinen Kunnallisjärjestö ry,≤100,2
273183882790711,"Olli Kohonen, politiikkaa Pohjois-Pohjanmaalta",Kohonen Olli Ilmari,≤100,3
1630403923902130,Sami Kumpulainen,Sami Kumpulainen,≤100,2
154256701288026,Petteri Orpo,Kokoomus,≤100,1
719048994927648,Susa Vikeväkorva,Susa Vikeväkorva,≤100,6
922311201130062,Miapetra Kumpula-Natri,Miapetra Kumpula-Natri,≤100,2
360860753953531,Fortum,Fortum Suomi,≤100,3
169477316356,Solidaarisuus,Solidaarisuus,≤100,3
161736797196175,Oulun Keskusta,Keskustan Oulun kunnallisjärjestö ry,≤100,2
308932932538671,Maria-Riitta Mällinen,Maria-Riitta Mällinen,≤100,1
107520531165984,Ami Rinta-Valkama,Ami Rinta-Valkama,≤100,1
101847418551815,Tomi Immonen PS,Tomi Immonen,≤100,2
1475491782491599,Jenni Aikio,Jenni Aikio,≤100,2
261929353938587,Elinkeinoelämän keskusliitto EK,Elinkeinoelämän keskusliitto,≤100,6
117401001618470,ESS.fi - Etlari verkossa,Etelä-Suomen Sanomat,≤100,8
332170236842216,Vattenfall,Vattenfall Oy,≤100,1
289704907716370,Uudenmaan Perussuomalaiset,Aallonharja Piia Riikka,≤100,2
1666046557046225,Satakunnan Vasemmistoliitto,Satakunnan Vasemmistoliitto,≤100,14
128816413815084,Vihreät Naiset ry,Vihreät naiset ry,≤100,5
108424785411810,Ville Laine poliitikko,Ville Antero Laine,≤100,6
101450795285817,Onni Rostila,Onni Rostila,≤100,1
106832138218520,Kansanedustajaehdokas Terhi Enjala,Terhi Tuuli Enjala,≤100,4
106164411108348,Emmi Piippo,Piippo Emmi Maria,≤100,5
103449005993118,Jouni Lehtimäki,Jouni Lehtimäki,≤100,8
112647521722168,Kari Riihola #arjenpolitiikkaa,Kari Riihola,≤100,4
517701881670431,Riikka Pakarinen,Riikka Pakarinen,≤100,3
